69052 1 4
A	4600	2007	90	150000
C	6100	2006	102	150000
B	7950	2009	120	125000
A	4800	2001	143	150000
A	2800	2002	131	150000
B	20000	2014	135	30000
B	5350	2005	102	125000
B	14499	2012	86	40000
A	4500	2001	193	150000
A	12500	2011	116	50000
B	24500	2009	354	125000
A	4400	2007	170	150000
A	2000	2004	75	150000
A	23999	2010	245	150000
B	1599	2003	65	150000
A	9300	2008	170	150000
A	5000	2002	250	150000
A	15799	2009	170	90000
B	3800	2005	90	125000
B	3500	2003	116	150000
A	2800	2002	101	150000
B	1800	2002	79	150000
B	2990	2004	110	150000
A	15000	2010	170	150000
B	4990	2003	140	80000
B	5000	2005	135	125000
B	2699	2002	129	150000
A	14490	2012	110	60000
A	17500	2009	241	150000
B	12999	2012	85	20000
B	24999	2008	306	125000
B	8950	2006	150	80000
B	14900	2007	218	150000
B	4950	2005	143	150000
B	2300	2003	115	125000
A	3750	2003	131	150000
B	7000	2009	110	70000
B	5650	2006	80	90000
A	13990	2012	90	100000
A	6500	2007	170	150000
B	5499	2005	105	150000
B	17500	2013	122	40000
B	11000	2004	224	125000
A	24950	2010	245	125000
B	6300	2003	170	150000
A	14990	2008	177	150000
B	6950	2009	90	50000
A	2699	2006	86	150000
B	19950	2009	170	60000
B	1650	2005	80	125000
B	2650	2001	75	30000
B	3150	2006	95	150000
B	2290	2001	82	125000
B	3000	2005	58	150000
A	3950	2004	101	150000
A	2699	2001	130	150000
B	7950	2002	179	125000
B	9800	2009	102	80000
A	2900	2002	150	150000
A	2000	2003	200	150000
B	7500	2009	160	125000
B	9490	2009	140	125000
A	3199	2003	163	150000
B	9900	2006	256	150000
A	7950	2009	175	150000
A	9599	2004	177	150000
A	26900	2011	245	125000
A	11390	2008	190	150000
A	4300	2004	150	150000
A	2899	2006	69	150000
A	4200	2003	105	150000
A	2000	2003	140	150000
B	5100	2008	95	80000
B	2990	2006	58	125000
B	9990	2002	243	125000
A	4650	2005	224	150000
A	4499	2007	146	150000
B	9200	2009	160	125000
A	5250	2003	116	150000
A	5900	2006	177	150000
B	10890	2004	192	150000
B	7240	2010	120	125000
A	6800	2003	131	150000
B	7999	2011	71	60000
B	2600	2004	61	90000
B	4950	2010	60	70000
B	12150	2009	170	60000
A	47499	2012	245	70000
B	5900	2002	192	125000
B	8248	2012	69	30000
A	1400	2004	131	150000
A	2800	2004	177	150000
B	9800	2011	125	90000
B	5490	2006	75	30000
A	14000	2011	245	90000
A	31500	2013	245	125000
B	5399	2004	95	70000
F	8600	2009	150	125000
B	1500	2003	109	125000
A	14700	2006	224	150000
B	15750	2010	211	150000
B	2850	2006	75	100000
B	2850	2007	68	100000
B	8990	2008	170	150000
A	2800	2001	136	150000
B	6980	2007	102	125000
A	3999	2005	131	150000
B	2500	2004	65	100000
B	23500	2004	344	100000
A	19199	2012	170	60000
A	2799	2004	116	150000
B	26899	2012	204	60000
B	6800	2010	90	80000
B	3300	2006	95	125000
A	4100	2010	110	150000
B	12699	2011	105	70000
A	5950	2007	105	150000
B	20399	2010	204	150000
B	3500	2002	143	150000
A	2500	2002	163	150000
B	2250	2004	60	125000
B	5950	2012	68	60000
A	12400	2009	143	100000
B	6399	2012	68	60000
A	2500	2005	75	150000
A	3490	2004	131	150000
A	11900	2009	140	150000
A	17999	2011	204	150000
A	2490	2002	101	150000
A	3650	2006	140	150000
B	2550	2002	203	150000
B	1799	2001	95	100000
B	7600	2014	60	20000
A	9950	2006	170	150000
A	2600	2007	110	100000
B	5500	2002	170	150000
A	8500	2007	177	150000
B	28850	2013	184	70000
B	7000	2008	80	100000
B	6100	2003	80	40000
A	28800	2014	175	30000
B	2000	2002	145	150000
B	19200	2005	340	80000
B	10500	2013	105	40000
A	3500	2006	90	150000
B	2200	2001	102	150000
B	3800	2007	109	150000
B	1500	2001	60	150000
B	4999	2011	68	50000
B	15150	2010	160	90000
B	14990	2008	170	90000
A	11400	2008	177	150000
A	17299	2009	170	60000
A	9950	2006	231	150000
B	5800	2007	140	150000
A	30990	2013	204	90000
A	5950	2006	163	150000
A	8400	2006	179	150000
A	3800	2006	101	150000
A	3999	2003	163	150000
B	3750	2002	192	150000
B	5500	2010	105	125000
B	6990	2013	86	20000
A	14900	2009	231	150000
B	2650	2003	61	150000
B	14000	2007	306	125000
A	5030	2003	150	150000
A	20500	2014	140	60000
B	19750	2009	272	100000
A	1990	2004	68	150000
B	3200	2002	147	125000
A	1850	2004	101	150000
A	1795	2002	140	150000
A	5400	2002	179	150000
A	12190	2009	224	150000
B	2850	2004	54	150000
B	3350	2005	102	150000
A	5500	2006	105	150000
A	34900	2011	245	100000
A	3300	2004	131	150000
A	2999	2002	101	150000
B	3750	2003	75	150000
A	2999	2003	131	150000
A	13500	2010	116	100000
B	2450	2003	107	150000
B	3200	2006	105	125000
A	28500	2013	114	40000
A	18440	2010	163	100000
B	13500	2009	122	100000
A	13000	2007	150	100000
B	11900	2004	192	90000
B	5999	2006	95	100000
B	6950	2012	69	60000
B	19500	2011	211	70000
A	2980	2001	116	70000
A	19999	2010	177	125000
B	1350	2001	60	125000
A	4000	2002	130	150000
A	7250	2007	150	150000
A	5990	2005	140	150000
B	2950	2003	75	125000
A	4950	2008	109	150000
B	1995	2003	95	150000
A	22800	2014	150	30000
A	11500	2010	102	90000
A	5950	2007	145	150000
B	8800	2012	60	40000
B	1200	2001	75	150000
A	14200	2008	197	150000
A	18999	2013	150	60000
A	9900	2004	218	150000
B	1500	2001	90	150000
A	3800	2006	130	150000
C	1540	2003	129	150000
B	9500	2005	177	150000
A	2950	2004	82	150000
A	1250	2004	113	150000
B	2000	2001	110	90000
B	3299	2009	67	90000
A	6500	2007	105	150000
B	1250	2001	98	150000
A	19000	2008	239	150000
B	11500	2003	231	150000
A	8999	2009	140	150000
A	2500	2004	105	125000
A	4950	2004	150	150000
A	2700	2001	90	20000
B	7999	2008	102	80000
B	5300	2005	109	60000
B	20600	2011	160	60000
A	7000	2006	177	150000
B	4990	2003	143	150000
A	1650	2003	65	30000
B	1050	2001	60	150000
A	7500	2007	163	150000
B	3700	2001	220	150000
B	3200	2010	67	70000
A	8000	2003	184	150000
A	27500	2014	150	40000
B	6066	2006	116	80000
B	9500	2005	258	150000
B	17500	2011	156	70000
B	4000	2004	105	150000
B	3999	2009	69	150000
B	16320	2014	122	10000
A	13750	2011	143	125000
B	2250	2004	102	150000
A	6950	2006	129	150000
A	11900	2004	150	125000
B	3666	2005	90	150000
B	2890	2004	120	150000
B	3799	2005	125	150000
A	21500	2011	163	70000
B	4700	2010	75	80000
A	3900	2006	101	150000
B	6450	2008	60	30000
A	10000	2007	197	150000
B	2850	2006	65	150000
B	18900	2015	135	10000
B	4400	2006	140	150000
A	5700	2008	140	150000
B	8200	2013	75	30000
A	17500	2009	131	150000
B	37000	2009	315	30000
B	3200	2008	80	90000
A	8900	2009	170	150000
B	6500	2005	224	150000
B	6790	2010	90	80000
B	13900	2013	86	30000
A	17800	2010	184	125000
B	8000	2009	180	70000
A	10900	2007	232	150000
A	9199	2006	150	125000
A	5900	2007	109	90000
B	3600	2001	192	150000
A	2350	2002	107	150000
B	3000	2006	101	150000
A	28950	2015	184	5000
A	16990	2014	105	30000
B	8888	2009	122	70000
A	2700	2004	70	150000
B	28900	2012	211	50000
B	2300	2004	80	150000
A	36500	2011	258	70000
B	15400	2007	163	70000
B	1350	2002	110	150000
A	8800	2006	140	150000
B	4400	2009	60	20000
A	3700	2003	116	150000
B	4990	2003	250	150000
B	6800	2001	198	125000
B	1550	2003	60	125000
B	11499	2006	209	90000
B	1499	2001	144	150000
B	1350	2001	58	150000
B	3499	2009	86	150000
B	1400	2001	75	150000
A	21990	2010	231	125000
A	25999	2014	184	30000
A	5400	2005	177	150000
A	3990	2004	140	150000
A	4900	2006	80	125000
B	10500	2003	192	150000
A	26010	2014	200	50000
A	2400	2007	63	70000
B	14700	2006	300	125000
A	15500	2007	177	100000
A	3149	2006	109	150000
A	2980	2001	102	150000
A	2500	2003	131	150000
A	9500	2005	177	150000
B	8550	2013	84	30000
B	8200	2003	170	150000
A	2999	2007	90	125000
B	13000	2014	100	40000
B	2800	2003	101	150000
B	5599	2002	143	150000
A	16500	2008	224	150000
A	20800	2010	150	150000
B	19500	2004	450	125000
A	7200	2007	163	150000
B	12900	2012	122	50000
A	20600	2011	190	150000
A	5350	2007	105	150000
C	10500	2003	306	150000
A	7350	2007	140	150000
B	6150	2004	170	150000
B	20500	2012	163	90000
B	1999	2001	116	150000
B	2300	2002	75	125000
A	4700	2004	140	150000
A	4899	2004	150	150000
B	16500	2013	160	20000
A	12900	2007	233	150000
A	4990	2003	122	150000
B	1450	2002	75	150000
A	32990	2013	184	90000
A	4999	2004	109	125000
B	3350	2010	52	80000
B	16500	2009	306	150000
A	3950	2006	109	150000
B	1690	2002	75	150000
A	8550	2010	109	150000
B	8999	2012	69	40000
A	14863	2011	150	70000
B	1499	2001	58	150000
B	8500	2010	140	70000
B	33333	2013	306	40000
A	18000	2014	90	40000
B	4900	2004	163	150000
A	34000	2012	190	70000
A	6250	2005	150	150000
A	26900	2011	204	90000
B	8290	2010	125	100000
A	3800	2006	101	125000
B	2700	2007	77	125000
B	3300	2004	113	150000
B	1860	2003	126	125000
B	4700	2004	105	60000
A	13500	2007	231	150000
A	13500	2005	177	150000
B	23500	2014	105	40000
B	8000	2010	92	90000
B	2390	2002	147	150000
B	1200	2004	58	150000
A	7300	2008	140	150000
A	25000	2015	131	20000
B	3699	2004	101	125000
A	1350	2006	109	150000
A	22900	2011	231	150000
A	6990	2007	150	125000
C	2499	2002	75	150000
B	3500	2006	75	150000
B	2400	2003	65	125000
B	1100	2004	106	150000
A	11850	2011	140	150000
B	2499	2001	60	150000
B	2800	2009	68	150000
B	28000	2011	306	80000
B	2700	2002	163	150000
B	8990	2001	179	100000
B	11990	2015	75	10000
C	1100	2001	147	150000
A	4500	2007	150	150000
B	12900	2006	387	150000
B	9000	2009	122	70000
B	17250	2014	125	30000
B	1500	2001	58	150000
B	1250	2001	74	150000
A	2700	2003	163	150000
B	1200	2001	68	150000
B	3999	2009	126	70000
B	4300	2010	75	60000
A	15500	2012	105	40000
B	2500	2004	101	125000
B	2950	2003	101	100000
B	19990	2009	265	100000
B	2500	2004	155	150000
B	11300	2010	160	150000
A	15000	2007	232	150000
B	4800	2007	110	90000
B	7999	2005	306	150000
B	4400	2008	69	100000
B	6900	2011	68	60000
B	17499	2011	211	60000
A	4300	2009	75	150000
B	10800	2011	140	80000
B	2650	2002	116	100000
A	6850	2004	204	150000
A	12499	2007	185	150000
B	2699	2001	125	150000
A	31900	2013	177	30000
A	13900	2013	110	50000
A	3600	2003	101	150000
A	3960	2004	136	150000
B	8500	2012	97	50000
B	8950	2006	170	150000
B	10999	2012	141	60000
A	16190	2011	170	150000
A	4500	2002	150	150000
B	7200	2006	155	100000
B	6690	2003	347	150000
A	13900	2008	177	150000
B	5200	2009	60	60000
B	4490	2005	102	150000
B	13500	2015	105	10000
A	3500	2004	116	150000
B	11999	2010	122	60000
B	1550	2003	109	125000
A	15500	2010	170	125000
B	5999	2005	82	90000
B	8950	2011	105	70000
A	12999	2005	177	125000
A	9800	2011	102	50000
A	2250	2003	101	150000
B	15000	2012	211	70000
B	8499	2002	200	90000
A	14900	2011	140	125000
B	5200	2009	101	70000
B	4350	2005	75	150000
A	34700	2010	179	60000
A	7500	2004	204	150000
B	7700	2007	116	80000
A	14700	2004	174	150000
A	15000	2006	233	150000
A	1750	2003	82	150000
A	13000	2009	150	150000
B	1599	2001	54	125000
B	1590	2002	107	150000
B	7950	2009	95	60000
B	7900	2012	73	90000
A	3800	2005	110	150000
A	6499	2006	170	150000
A	9250	2009	110	125000
A	8000	2006	163	150000
A	4590	2004	135	150000
A	25290	2015	184	5000
A	10990	2009	136	150000
B	4000	2006	61	50000
A	19499	2011	190	150000
B	8700	2005	150	125000
A	4200	2004	150	150000
A	1500	2005	128	150000
A	16999	2009	239	150000
A	29500	2010	231	150000
B	5400	2004	115	150000
B	2850	2008	69	90000
B	11111	2011	184	50000
A	9000	2005	140	150000
B	1300	2003	95	150000
A	8800	2005	163	125000
B	16800	2012	170	40000
B	5890	2005	105	100000
A	11650	2009	109	60000
A	7000	2006	104	150000
B	1500	2001	75	150000
B	9900	2009	122	60000
B	6200	2008	120	90000
B	8400	2007	137	100000
B	19995	2008	231	30000
A	6900	2008	90	150000
A	5200	2007	109	150000
A	3850	2004	105	150000
A	2300	2002	110	150000
B	1500	2002	84	150000
A	1600	2004	150	150000
A	10000	2013	140	40000
A	1800	2004	82	150000
B	6400	2012	60	30000
A	20999	2012	109	70000
A	9500	2012	170	80000
A	12000	2012	197	125000
B	10950	2009	160	125000
A	8990	2005	180	150000
A	7900	2005	174	150000
A	12900	2008	143	150000
B	2000	2004	75	150000
B	1390	2003	135	150000
B	6880	2007	120	125000
A	2850	2003	101	150000
A	10599	2009	150	150000
B	7450	2014	75	30000
B	1999	2007	69	150000
B	17900	2007	306	125000
A	1500	2001	136	150000
A	16990	2011	220	150000
A	6400	2010	71	50000
B	2450	2002	105	125000
A	7999	2004	224	150000
A	5490	2009	116	150000
A	18950	2010	177	125000
B	10250	2004	150	80000
B	3500	2009	75	80000
A	3000	2006	185	150000
A	2100	2002	131	150000
A	20500	2009	239	125000
B	7200	2001	163	150000
A	5850	2006	140	150000
B	1300	2003	150	150000
B	1850	2001	75	150000
A	21500	2014	150	70000
A	12900	2011	163	150000
A	5900	2001	150	150000
B	3399	2007	60	90000
A	16900	2010	190	150000
A	12700	2011	105	150000
A	8450	2007	140	150000
B	5150	2010	82	100000
B	8499	2009	110	100000
B	2399	2003	98	125000
B	14990	2012	105	40000
B	8000	2013	86	60000
A	4999	2005	140	150000
A	5499	2006	105	150000
A	43550	2014	122	20000
A	8500	2007	110	90000
B	3000	2001	102	150000
B	5700	2004	143	150000
B	16990	2011	184	60000
A	11300	2008	143	90000
A	8950	2006	105	50000
A	19990	2014	105	10000
B	39900	2015	326	5000
B	2800	2008	54	150000
A	2750	2001	101	150000
F	7649	2010	109	125000
A	19999	2014	163	90000
B	4900	2013	68	70000
A	1899	2003	68	150000
B	7890	2006	126	125000
B	2800	2005	61	70000
B	1250	2005	109	150000
B	24987	2005	239	70000
B	15500	2006	387	150000
A	15750	2012	116	20000
B	11999	2012	105	50000
A	37000	2010	239	150000
A	14295	2007	239	150000
B	15000	2008	344	125000
B	13500	2008	184	90000
A	19900	2013	140	90000
A	6550	2011	75	90000
B	8750	2006	116	150000
A	21950	2009	239	150000
A	22900	2013	150	40000
B	2250	2003	75	150000
B	2750	2001	150	100000
A	1250	2001	116	150000
B	9300	2005	272	150000
B	3100	2005	90	150000
B	7900	2009	102	100000
A	59900	2016	122	5000
B	7300	2009	122	150000
B	16899	2003	476	150000
B	1600	2001	125	150000
A	5000	2005	105	150000
A	8900	2007	179	150000
A	7700	2006	150	150000
B	16350	2012	122	40000
A	5200	2004	105	150000
B	9750	2012	86	60000
A	2600	2006	105	150000
B	21800	2013	122	40000
B	11900	2011	86	40000
A	29500	2012	204	80000
B	2986	2003	75	70000
B	6499	2009	82	80000
B	1099	2003	75	150000
A	2800	2005	130	150000
B	3250	2010	68	125000
A	7400	2006	313	150000
A	14499	2008	314	150000
B	18500	2013	250	60000
A	3700	2008	136	150000
A	1100	2001	80	150000
B	1500	2001	75	150000
B	2500	2003	116	150000
B	5000	2001	129	150000
B	5600	2003	125	150000
A	18999	2011	170	80000
A	3900	2005	80	150000
B	9500	2007	200	150000
B	7200	2009	102	125000
A	3500	2003	131	150000
B	1798	2005	60	150000
B	2995	2004	170	150000
B	16250	2009	211	100000
A	1800	2004	163	150000
B	4200	2003	110	150000
B	27300	2015	230	20000
B	25000	2006	435	125000
B	14900	2013	102	50000
B	18500	2008	170	100000
A	11599	2008	170	150000
B	4999	2006	64	70000
B	8300	2012	86	70000
B	4900	2005	125	125000
A	5850	2007	140	150000
B	7499	2010	69	50000
A	11990	2007	232	150000
A	11250	2008	177	150000
B	3500	2004	103	150000
B	1350	2003	58	150000
B	4299	2004	145	150000
A	8500	2007	109	150000
B	8600	2002	179	150000
B	8450	2010	69	50000
A	9999	2013	75	30000
A	11500	2009	136	150000
A	4999	2002	150	150000
A	11700	2008	140	125000
A	18490	2012	213	150000
A	7499	2005	140	150000
B	5500	2006	80	150000
A	5500	2007	120	150000
B	3400	2002	143	150000
B	4290	2013	75	60000
A	4000	2009	136	150000
A	4190	2006	69	150000
A	14100	2010	170	150000
B	3990	2004	136	150000
B	2990	2004	136	150000
B	6990	2009	80	70000
B	3750	2004	105	125000
B	1450	2003	140	150000
B	4799	2003	150	150000
A	4900	2002	150	150000
A	4000	2006	109	150000
A	4699	2004	101	150000
B	3500	2005	158	150000
B	14450	2012	105	50000
B	13990	2012	156	50000
A	3700	2002	163	150000
A	4300	2006	105	150000
B	3990	2006	90	100000
B	9900	2012	84	50000
B	9200	2006	160	70000
B	3750	2005	125	125000
B	3450	2001	75	125000
A	3500	2006	101	150000
A	10500	2008	140	150000
B	12900	2010	143	30000
B	6500	2012	71	20000
B	6990	2010	125	80000
A	16000	2012	143	125000
A	33650	2012	218	60000
C	2700	2003	113	150000
B	26650	2014	230	20000
A	5200	2007	120	150000
A	3899	2003	136	150000
B	8950	2008	102	90000
B	1750	2004	95	125000
A	7299	2008	105	125000
A	5400	2006	140	150000
A	8000	2007	150	150000
B	5650	2009	143	70000
A	13950	2009	140	150000
A	14000	2008	224	150000
B	14600	2012	156	40000
B	2450	2003	125	150000
A	6200	2003	105	150000
B	8499	2004	299	150000
B	10300	2010	114	80000
B	3150	2001	105	125000
B	3500	2009	105	150000
B	2650	2003	75	150000
B	8990	2005	150	150000
A	15999	2007	235	150000
B	1700	2002	65	150000
A	10500	2005	224	150000
B	4600	2005	75	70000
B	4100	2002	143	150000
B	2750	2002	75	150000
A	3290	2003	110	150000
A	7800	2008	126	150000
A	4600	2004	116	150000
A	15450	2011	173	90000
B	2500	2005	60	90000
A	10950	2013	90	50000
B	2000	2003	120	150000
B	7200	2008	105	80000
B	4100	2009	87	70000
A	17499	2013	160	80000
A	7290	2004	150	150000
A	3800	2004	131	150000
A	5500	2003	150	150000
B	7000	2006	102	80000
B	9200	2007	143	100000
A	2790	2001	131	150000
B	2300	2003	125	150000
B	2500	2004	92	125000
A	6999	2003	170	150000
B	1750	2001	125	150000
A	4690	2005	140	150000
A	4100	2003	150	150000
B	25500	2008	370	70000
A	4100	2006	109	150000
B	3999	2006	80	100000
A	3500	2004	101	5000
A	16000	2011	129	60000
A	3500	2008	150	150000
A	19980	2014	163	30000
B	1300	2002	80	150000
A	16900	2010	143	100000
B	2700	2005	105	150000
B	4480	2005	75	150000
A	4800	2004	140	150000
B	5850	2012	75	40000
B	17200	2012	122	30000
A	3700	2001	116	150000
A	3150	2004	150	150000
B	2499	2002	75	125000
B	4490	2003	290	150000
A	3600	2008	136	150000
A	4690	2007	105	150000
B	2390	2003	64	125000
B	1400	2003	98	150000
B	6590	2013	69	20000
A	9900	2013	105	60000
A	3500	2002	184	150000
B	1350	2002	116	150000
B	3900	2001	197	150000
A	2990	2005	110	150000
B	2490	2001	192	150000
B	3800	2005	80	100000
B	8500	2006	140	150000
A	1700	2002	101	150000
B	6950	2007	140	100000
B	16500	2013	117	40000
A	5750	2005	140	125000
A	1950	2001	75	150000
B	10450	2009	102	50000
A	12800	2008	170	90000
B	1599	2003	60	100000
A	16500	2011	170	80000
B	7400	2007	116	150000
B	3390	2001	131	150000
B	23800	2008	272	100000
A	4750	2004	140	150000
A	6150	2007	150	150000
A	3980	2001	109	150000
B	13700	2011	122	60000
A	12000	2010	105	70000
B	2650	2001	102	150000
B	5250	2007	109	80000
B	3500	2004	113	150000
B	2499	2005	60	90000
B	2800	2003	103	150000
B	11490	2012	101	40000
A	9950	2008	177	150000
B	3400	2001	60	40000
A	5200	2007	105	150000
A	4899	2006	184	150000
B	4000	2006	80	150000
B	3590	2003	188	125000
B	9900	2006	155	90000
A	2200	2001	116	150000
A	22495	2008	224	90000
A	7750	2001	99	100000
A	5500	2004	173	150000
B	3600	2003	116	150000
A	17800	2011	147	50000
A	5500	2007	69	150000
B	1500	2002	194	150000
A	3200	2004	140	150000
A	22500	2009	239	150000
B	11000	2003	306	150000
A	22000	2007	207	70000
A	6500	2007	177	150000
A	12900	2006	150	150000
B	5300	2008	69	80000
B	24500	2015	150	5000
A	3300	2003	86	150000
A	28750	2015	175	20000
B	75600	2011	385	50000
B	2290	2001	120	150000
A	13900	2009	131	125000
B	4300	2010	69	125000
A	15900	2009	177	125000
B	4495	2011	71	90000
B	17900	2009	205	5000
A	33900	2012	177	60000
B	7950	2009	125	90000
B	1877	2002	101	150000
B	1699	2001	75	125000
A	2500	2006	136	150000
A	20000	2011	265	50000
B	2999	2002	82	90000
B	8250	2013	90	60000
B	15390	2011	140	40000
B	1399	2001	105	125000
C	2500	2002	110	150000
B	3150	2004	75	150000
B	3950	2007	80	125000
B	4550	2007	95	150000
B	1100	2002	58	150000
B	3500	2008	91	70000
B	2100	2002	75	150000
B	11400	2006	340	150000
B	7500	2005	115	125000
B	2300	2001	115	150000
A	17307	2013	102	80000
B	2790	2003	101	125000
B	2450	2003	54	150000
A	9300	2009	160	150000
B	18500	2014	105	30000
B	1650	2007	67	150000
A	4500	2001	131	150000
B	1200	2003	58	125000
A	6100	2007	163	150000
A	25000	2013	150	50000
B	15000	2013	86	50000
B	3500	2002	116	150000
A	3850	2005	140	150000
A	2999	2002	101	150000
B	27000	2016	160	5000
A	3100	2002	122	150000
A	12999	2007	197	150000
A	27950	2013	184	60000
B	10333	2010	120	50000
A	8450	2010	116	80000
B	3650	2005	75	125000
B	2800	2004	60	100000
B	4590	2004	192	125000
B	7150	2001	192	150000
B	8990	2013	70	150000
B	3799	2009	68	70000
B	5500	2009	90	70000
A	10250	2010	105	90000
A	15990	2013	163	90000
A	6350	2008	174	150000
B	13000	2011	184	60000
B	1750	2003	60	125000
A	2950	2003	125	150000
B	11555	2008	160	150000
A	17500	2009	235	150000
B	2000	2002	60	150000
A	21850	2010	163	100000
B	2000	2006	63	80000
A	6595	2004	250	150000
B	4900	2002	150	125000
B	13299	2011	102	30000
B	2000	2005	68	150000
A	7950	2008	163	150000
A	3400	2002	155	150000
B	28600	2014	156	20000
B	4950	2003	150	150000
B	30900	2015	192	10000
B	4444	2007	69	125000
B	6500	2004	163	125000
A	3400	2005	120	150000
A	36490	2013	179	60000
B	12995	2010	125	40000
A	11799	2009	136	150000
B	23500	2014	150	10000
C	7490	2009	144	100000
B	19990	2014	150	40000
A	3780	2004	101	150000
B	4400	2009	80	60000
A	59999	2010	122	40000
A	2850	2001	102	150000
B	12400	2004	272	150000
B	11000	2006	349	150000
B	6950	2010	86	125000
B	3650	2001	286	150000
B	1800	2004	95	150000
A	1200	2004	68	150000
B	32500	2011	306	60000
A	12500	2008	131	150000
A	6300	2006	140	150000
A	6300	2007	105	150000
B	1900	2005	95	125000
C	8887	2013	60	50000
A	4950	2006	101	125000
B	6100	2003	163	150000
B	4450	2006	75	150000
B	10499	2007	218	125000
B	1099	2002	75	150000
B	4300	2007	80	80000
B	5888	2009	80	100000
B	2700	2002	115	150000
B	3500	2007	92	150000
A	2500	2001	109	150000
B	3500	2003	103	100000
